OG0031683	GO:0016021;GO:0055085
OG0026812	GO:0004674;GO:0004672;GO:0005524;GO:0006468
OG0032082	GO:0051287;GO:0055114;GO:0008152;GO:0016616
OG0034089	GO:0005524;GO:0016887
OG0017986	GO:0003676
OG0030255	GO:0003677
OG0025993	GO:0004725;GO:0006470
OG0008198	GO:0003676;GO:0015074
OG0014731	GO:0005787;GO:0006465;GO:0008233;GO:0016021
OG0011737	GO:0006629;GO:0016717;GO:0055114
OG0036737	GO:0005576;GO:0006030;GO:0008061;GO:0005975
OG0034479	GO:0003735;GO:0005739;GO:0005840;GO:0006412
OG0028603	GO:0003924;GO:0005525
OG0026814	GO:0005515
OG0003138	GO:0007155;GO:0008305
OG0027447	GO:0005515
OG0036106	GO:0008270
OG0008870	GO:0004930;GO:0007186;GO:0016021
OG0008025	GO:0008272;GO:0015116;GO:0016021
OG0021379	GO:0016021;GO:0055085
OG0008967	GO:0005509
OG0024391	GO:0004672;GO:0005524;GO:0006468
OG0021117	GO:0008376;GO:0032580
OG0006248	GO:0004930;GO:0007186;GO:0016021
OG0027613	GO:0001522;GO:0003723;GO:0009451;GO:0009982
OG0019765	GO:0016021
OG0028353	GO:0003774;GO:0016459
OG0000652	GO:0008083
OG0032002	GO:0005515
OG0003963	GO:0005515
OG0021990	GO:0006508;GO:0008237;GO:0008270;GO:0004222;GO:0031012
OG0002260	GO:0003676
OG0004621	GO:0004930;GO:0007186;GO:0016021
OG0030686	GO:0005515
OG0031050	GO:0005198;GO:0006886;GO:0016192;GO:0030130;GO:0030132
OG0012296	GO:0005524
OG0008985	GO:0005515
OG0005487	GO:0003676;GO:0015074
OG0005354	GO:0004672;GO:0005524;GO:0006468
OG0033172	GO:0006810;GO:0016021
OG0031758	GO:0005509
OG0035051	GO:0004114;GO:0007165;GO:0008081
OG0032938	GO:0006508;GO:0008234
OG0030064	GO:0004655;GO:0033014;GO:0046872;GO:0003824
OG0025527	GO:0003676;GO:0015074
OG0035109	GO:0005515
OG0035077	GO:0004930;GO:0007186;GO:0016021
OG0035691	GO:0051225;GO:0070652
OG0011596	GO:0004017;GO:0005524;GO:0006139;GO:0019205;GO:0016776
OG0007199	GO:0016787
OG0008441	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0001673	GO:0046983
OG0034545	GO:0005216;GO:0006811;GO:0016020;GO:0055085
OG0003525	GO:0005515
OG0010706	GO:0005874;GO:0007017;GO:0003924;GO:0005200;GO:0005525
OG0005008	GO:0005515
OG0001305	GO:0006886;GO:0046872
OG0034048	GO:0003824;GO:0050662
OG0000227	GO:0008146;GO:0016021
OG0015126	GO:0005515
OG0000691	GO:0006886;GO:0016192;GO:0030131;GO:0005622
OG0016556	GO:0006351
OG0013636	GO:0000166;GO:0004814;GO:0005524;GO:0005737;GO:0006420
OG0027586	GO:0000287;GO:0004012;GO:0005524;GO:0015914;GO:0016021;GO:0000166
OG0025237	GO:0001733;GO:0005794;GO:0009247;GO:0016021
OG0005858	GO:0007155;GO:0051015;GO:0045296
OG0006200	GO:0005515;GO:0007165
OG0029911	GO:0005576;GO:0006030;GO:0008061
OG0012380	GO:0016021;GO:0055085
OG0012079	GO:0005737;GO:0006457
OG0024766	GO:0004674;GO:0005524;GO:0006468
OG0019276	GO:0006629
OG0005427	GO:0004672;GO:0005524;GO:0006468
OG0017667	GO:0003824;GO:0008152;GO:0016747
OG0013434	GO:0006811;GO:0016021;GO:0005230
OG0003928	GO:0005515
OG0005402	GO:0003676
OG0028139	GO:0003676
OG0015522	GO:0000226;GO:0000922;GO:0005815;GO:0007020;GO:0043015
OG0027340	GO:0003924;GO:0005525
OG0011006	GO:0016020
OG0030896	GO:0004930;GO:0007186;GO:0016021
OG0001746	GO:0004672;GO:0005524;GO:0006468
OG0011113	GO:0035091
OG0008455	GO:0003824;GO:0008152;GO:0008484
OG0003592	GO:0004970;GO:0016020
OG0018272	GO:0003677;GO:0006310;GO:0015074
OG0002470	GO:0005230;GO:0006811;GO:0016021;GO:0005216
OG0023531	GO:0005509
OG0024595	GO:0005515;GO:0007165
OG0008253	GO:0016021
OG0017415	GO:0005200;GO:0005525;GO:0005874;GO:0007017
OG0006984	GO:0003910;GO:0005524;GO:0006281;GO:0006310;GO:0071897;GO:0003677
OG0023065	GO:0005524;GO:0006457;GO:0006950;GO:0051082
OG0019516	GO:0003824
OG0018408	GO:0005515
OG0011354	GO:0003676;GO:0008270;GO:0015074
OG0026161	GO:0051260;GO:0005515
OG0006556	GO:0004930;GO:0007186;GO:0016021
OG0024546	GO:0005506;GO:0016705;GO:0020037;GO:0055114
OG0020852	GO:0004930;GO:0007186;GO:0016021
OG0012646	GO:0005515
OG0021916	GO:0005200;GO:0005525;GO:0005874;GO:0007017;GO:0003924
OG0016995	GO:0006364;GO:0032040
OG0001850	GO:0005215;GO:0006810;GO:0016020
OG0021539	GO:0005634
OG0013241	GO:0005230;GO:0006811;GO:0016021;GO:0005216;GO:0022848;GO:0045211
OG0017459	GO:0004672;GO:0006468
OG0027529	GO:0004930;GO:0007186;GO:0016021
OG0005660	GO:0005515
OG0015651	GO:0000166;GO:0003677;GO:0001882;GO:0003887;GO:0006260
OG0020761	GO:0006508;GO:0008234
OG0021112	GO:0003700;GO:0005667;GO:0006355;GO:0046983
OG0016685	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0007392	GO:0003677;GO:0005524
OG0003579	GO:0004672;GO:0006468;GO:0005524
OG0035927	GO:0005094;GO:0005737
OG0006454	GO:0005783;GO:0045454;GO:0016853
OG0028586	GO:0005230;GO:0006811;GO:0016021
OG0009940	GO:0003684;GO:0005634;GO:0006289
OG0032867	GO:0003676;GO:0015074
OG0030737	GO:0004334;GO:0009072;GO:0003824;GO:0008152
OG0015037	GO:0006511;GO:0031625
OG0027208	GO:0008137;GO:0009055;GO:0016020
OG0019147	GO:0005524;GO:0006139;GO:0019205;GO:0004127;GO:0006207;GO:0006221;GO:0009041
OG0024586	GO:0003690;GO:0006355
OG0034785	GO:0005515
OG0030542	GO:0006486;GO:0008375
OG0014011	GO:0003824;GO:0008152;GO:0004604;GO:0019379;GO:0055114
OG0016670	GO:0004198;GO:0005622;GO:0006508
OG0022669	GO:0005515
OG0011064	GO:0000811;GO:0006260
OG0004247	GO:0017174
OG0002447	GO:0005507;GO:0008131;GO:0009308;GO:0048038;GO:0055114
OG0001609	GO:0003676;GO:0019722
OG0034765	GO:0003676;GO:0005515
OG0020091	GO:0005515
OG0013313	GO:0019774;GO:0043161;GO:0004298;GO:0005839;GO:0051603
OG0037298	GO:0004930;GO:0007186;GO:0016021
OG0010684	GO:0005515
OG0010535	GO:0006629;GO:0052689
OG0004362	GO:0006886;GO:0016192;GO:0005515
OG0027443	GO:0016021
OG0033899	GO:0015074;GO:0003676
OG0029279	GO:0005515;GO:0042981
OG0013763	GO:0005509;GO:0004672;GO:0005524;GO:0006468
OG0004846	GO:0016491;GO:0055114;GO:0016020
OG0015338	GO:0005509
OG0034388	GO:0005515
OG0006718	GO:0004930;GO:0007186;GO:0016021
OG0024163	GO:0005525;GO:0003924
OG0016234	GO:0003676
OG0018641	GO:0003677;GO:0004185;GO:0006508
OG0029244	GO:0005975;GO:0016810;GO:0003824
OG0030330	GO:0005515;GO:0005634;GO:0006355
OG0007739	GO:0016491;GO:0050660;GO:0055114;GO:0003824;GO:0016614
OG0005730	GO:0005488
OG0015487	GO:0003735;GO:0005840;GO:0006412;GO:0005622
OG0034782	GO:0005515
OG0022629	GO:0000154;GO:0000179;GO:0008649;GO:0006364
OG0030011	GO:0005524;GO:0006457;GO:0006950;GO:0051082
OG0002822	GO:0005515
OG0035176	GO:0005634;GO:1901031
OG0018167	GO:0004144
OG0018398	GO:0005515
OG0000226	GO:0005525
OG0012144	GO:0005515
OG0002531	GO:0005515
OG0024696	GO:0005515
OG0028799	GO:0003774;GO:0016459
OG0034152	GO:0004707;GO:0005524;GO:0006468;GO:0004672
OG0023912	GO:0008168;GO:0032259
OG0022702	GO:0003676
OG0029896	GO:0003676;GO:0008270
OG0033986	GO:0003924;GO:0005525
OG0021841	GO:0003924;GO:0005525
OG0010456	GO:0035556;GO:0006629;GO:0008081;GO:0004435;GO:0007165
OG0027630	GO:0003723;GO:0005730
OG0008836	GO:0051011
OG0024230	GO:0003677;GO:0004803;GO:0006313;GO:0003676
OG0001122	GO:0008270
OG0023622	GO:0004298;GO:0005839;GO:0051603;GO:0004175;GO:0006511;GO:0019773;GO:0043161
OG0024743	GO:0052855
OG0032427	GO:0005515;GO:0005525;GO:0007264;GO:0004672;GO:0006468;GO:0007165
OG0000080	GO:0006813;GO:0016020;GO:0005249;GO:0008076
OG0003877	GO:0005515
OG0020054	GO:0007034;GO:0030001
OG0015786	GO:0005515
OG0005642	GO:0005488
OG0010867	GO:0004930;GO:0007186;GO:0016021;GO:0005515;GO:0016500
OG0016955	GO:0003968
OG0009763	GO:0035556
OG0000756	GO:0003777;GO:0005524;GO:0007018;GO:0008017
OG0032356	GO:0005515;GO:0004672;GO:0006468;GO:0005524
OG0036388	GO:0004713;GO:0006468;GO:0004672
OG0032259	GO:0009190;GO:0016849;GO:0035556
OG0005453	GO:0016772
OG0009794	GO:0016579;GO:0036459;GO:0004843
OG0032543	GO:0003676
OG0033686	GO:0003723;GO:0003743;GO:0006413;GO:0005515
OG0016244	GO:0004842
OG0033803	GO:0008430;GO:0005515
OG0017271	GO:0046872;GO:0005515;GO:0007165;GO:0008270;GO:0042981
OG0037062	GO:0008137;GO:0042773;GO:0055114
OG0034851	GO:0016020
OG0021683	GO:0006412;GO:0003735;GO:0015935
OG0015619	GO:0000413;GO:0003755;GO:0006457
OG0005356	GO:0005576;GO:0005615
OG0011326	GO:0005515
OG0027965	GO:0003779;GO:0017048;GO:0030036;GO:0016043;GO:0005488
OG0037517	GO:0016491;GO:0055114;GO:0016614;GO:0050660
OG0005948	GO:0005525
OG0037323	GO:0005737;GO:0006457
OG0034463	GO:0003725
OG0020975	GO:0005515;GO:0008270
OG0008121	GO:0003924;GO:0005525
OG0022857	GO:0004672;GO:0005524;GO:0006468
OG0002582	GO:0003676;GO:0003677
OG0008035	GO:0005515
OG0023624	GO:0008270
OG0001468	GO:0005515
OG0022716	GO:0005506;GO:0016705;GO:0031418;GO:0055114;GO:0016491;GO:0005515;GO:0004656;GO:0005783;GO:0016702
OG0011914	GO:0005515
OG0026628	GO:0005737;GO:0034227
OG0037387	GO:0016021
OG0012083	GO:0005874;GO:0007017;GO:0003924;GO:0005200;GO:0005525
OG0027298	GO:0003824;GO:0008152
OG0016460	GO:0004672;GO:0005524;GO:0006468
OG0019146	GO:0006486;GO:0008378;GO:0016020
OG0035741	GO:0016021
OG0009934	GO:0005509
OG0025006	GO:0004656;GO:0005783;GO:0016702;GO:0055114;GO:0005515;GO:0005506;GO:0016705;GO:0031418;GO:0016491
OG0029744	GO:0005506;GO:0016226;GO:0051536
OG0004963	GO:0005524
OG0013408	GO:0003677;GO:0003676
OG0029826	GO:0005515
OG0034636	GO:0005525
OG0002777	GO:0005524
OG0028674	GO:0005515
OG0021834	GO:0005509;GO:0007156;GO:0016020;GO:0003676
OG0004478	GO:0003677;GO:0006310;GO:0015074
OG0014843	GO:0008017;GO:0005515
OG0003994	GO:0006807;GO:0004088;GO:0006207;GO:0006541;GO:0005524;GO:0003824
OG0027947	GO:0004930;GO:0007186;GO:0016021
OG0006163	GO:0004871;GO:0035556
OG0037456	GO:0008237
OG0019423	GO:0004930;GO:0007186;GO:0016021
OG0027483	GO:0005089;GO:0035023;GO:0046872
OG0010030	GO:0005515
OG0019715	GO:0003735;GO:0005840;GO:0006412;GO:0019843
OG0037302	GO:0006355;GO:0043401;GO:0003677;GO:0003707;GO:0005634;GO:0008270;GO:0003700;GO:0043565
OG0011133	GO:0008237
OG0034232	GO:0043087;GO:0005515;GO:0007165
OG0030113	GO:0004713;GO:0006468;GO:0004672
OG0014063	GO:0005515
OG0022398	GO:0015986;GO:0045261;GO:0046933
OG0031721	GO:0003676;GO:0008270;GO:0016818
OG0011628	GO:0016020
OG0027087	GO:0005515
OG0026143	GO:0004930;GO:0007186;GO:0016021
OG0003097	GO:0005509;GO:0004672;GO:0005524;GO:0006468
OG0035939	GO:0004930;GO:0007186;GO:0016021
OG0022852	GO:0019867
OG0008839	GO:0005515
OG0021927	GO:0003723;GO:0003735;GO:0006412;GO:0015935;GO:0005622;GO:0019843
OG0001043	GO:0003700;GO:0005634;GO:0006355;GO:0008270;GO:0043565;GO:0003677;GO:0003707;GO:0043401;GO:0004879
OG0029731	GO:0005272;GO:0006814;GO:0016020
OG0001343	GO:0003676
OG0037382	GO:0000808;GO:0005634;GO:0006260
OG0024250	GO:0005515
OG0036280	GO:0006886;GO:0016192;GO:0030131
OG0021549	GO:0004672;GO:0005524;GO:0006468
OG0008217	GO:0004347;GO:0006094;GO:0006096
OG0004407	GO:0003677;GO:0004518
OG0019000	GO:0005242;GO:0006813;GO:0016021
OG0016514	GO:0008237;GO:0004222;GO:0006508;GO:0008270
OG0027730	GO:0000159;GO:0007165;GO:0019888;GO:0005488
OG0007978	GO:0005515
OG0005167	GO:0005737;GO:0008270;GO:0009086;GO:0047150
OG0033593	GO:0004930;GO:0007186;GO:0016021
OG0005492	GO:0004045
OG0025529	GO:0003676;GO:0015074
OG0010710	GO:0004930;GO:0007186;GO:0016021
OG0007335	GO:0005515;GO:0005543;GO:0005525
OG0002171	GO:0006486;GO:0008378;GO:0016020
OG0018830	GO:0003676
OG0030077	GO:0005515
OG0000035	GO:0005085;GO:0007264;GO:0035556
OG0011957	GO:0003774;GO:0005524;GO:0016459
OG0015323	GO:0005515
OG0017799	GO:0003676
OG0030398	GO:0004499;GO:0050660;GO:0050661;GO:0055114;GO:0016491
OG0029330	GO:0001614;GO:0004931;GO:0005887;GO:0033198;GO:0098655
OG0003634	GO:0005506;GO:0016705;GO:0020037;GO:0055114
OG0025144	GO:0004842;GO:0016567;GO:0005515
OG0009696	GO:0005515
OG0013868	GO:0005525;GO:0006614;GO:0006810;GO:0003924;GO:0005047;GO:0005785;GO:0006886;GO:0005515
OG0035739	GO:0003824;GO:0008152;GO:0008484
OG0012607	GO:0004185;GO:0006508
OG0015975	GO:0005525;GO:0003924
OG0010277	GO:0035556
OG0000884	GO:0003824;GO:0004474;GO:0006097
OG0005029	GO:0016020
OG0015116	GO:0015074;GO:0003676
OG0034938	GO:0003924;GO:0005525
OG0029446	GO:0008152;GO:0016787
OG0035919	GO:0003735;GO:0006412;GO:0015934
OG0012224	GO:0006520;GO:0016743;GO:0016597;GO:0004070;GO:0006207
OG0008229	GO:0006511
OG0037256	GO:0004751;GO:0009052
OG0012399	GO:0006511;GO:0031625
OG0014083	GO:0003676
OG0009733	GO:0016491;GO:0055114
OG0011226	GO:0003676;GO:0003723
OG0017535	GO:0005622;GO:0008270
OG0032752	GO:0005524;GO:0006457;GO:0051082
OG0009751	GO:0035091
OG0010156	GO:0005215;GO:0006810;GO:0016020
OG0015519	GO:0003676
OG0013295	GO:0005216;GO:0006811;GO:0016020;GO:0055085
OG0037007	GO:0005515
OG0035036	GO:0046983
OG0008901	GO:0005515
OG0034404	GO:0005524;GO:0015986;GO:0045261;GO:0046933;GO:0015992;GO:0046034
OG0002825	GO:0003951;GO:0008152;GO:0019674;GO:0006741
OG0012555	GO:0016020;GO:0048193;GO:0016192
OG0004365	GO:0004222;GO:0006508;GO:0008237
OG0000827	GO:0006812;GO:0008324;GO:0016021;GO:0055085
OG0034445	GO:0004177;GO:0005622;GO:0006508;GO:0005737;GO:0008235;GO:0019538;GO:0030145
OG0000917	GO:0005515
OG0035498	GO:0005515
OG0012350	GO:0004190;GO:0016021
OG0023474	GO:0051287;GO:0055114;GO:0008152;GO:0016616
OG0016282	GO:0004571;GO:0005509;GO:0016020
OG0029481	GO:0004871;GO:0005834;GO:0007186
OG0014992	GO:0015986;GO:0046933
OG0019250	GO:0003723;GO:0003676
OG0017527	GO:0016021;GO:0055085
OG0022246	GO:0003676
OG0031169	GO:0005515
OG0004962	GO:0016491;GO:0055114
OG0009982	GO:0005509;GO:0005576;GO:0007155
OG0020329	GO:0005789;GO:0016021
OG0023004	GO:0004930;GO:0007186;GO:0016021
OG0003749	GO:0003713
OG0002957	GO:0005515
OG0034350	GO:0005515
OG0000543	GO:0004252;GO:0006508
OG0016834	GO:0046983
OG0023841	GO:0004553;GO:0005975
OG0007477	GO:0005096
OG0003942	GO:0006508;GO:0008234
OG0016911	GO:0005515
OG0036434	GO:0005515
OG0001978	GO:0004930;GO:0007186;GO:0016021
OG0037051	GO:0008152
OG0022200	GO:0003723;GO:0005515;GO:0005488
OG0005883	GO:0005096
OG0021055	GO:0008168;GO:0032259
OG0035452	GO:0004930;GO:0007186;GO:0016021
OG0010032	GO:0005515
OG0000150	GO:0005515
OG0024754	GO:0003924;GO:0005525
OG0005433	GO:0005328;GO:0006836;GO:0016021
OG0010012	GO:0016020;GO:0005044
OG0006136	GO:0003676
OG0007414	GO:0003677;GO:0005634
OG0006135	GO:0046983
OG0026835	GO:0005509
OG0023047	GO:0003824
OG0036422	GO:0003735;GO:0005840;GO:0006412;GO:0005515
OG0034821	GO:0035556
OG0008496	GO:0004683;GO:0005516;GO:0006468;GO:0004672;GO:0005524
OG0001821	GO:0004198;GO:0005622;GO:0006508
OG0017398	GO:0005515
OG0016559	GO:0003824;GO:0005975
OG0022638	GO:0005488
OG0020491	GO:0003676
OG0001550	GO:0006508;GO:0008234
OG0016393	GO:0003824;GO:0004474;GO:0006097
OG0031391	GO:0005488
OG0004319	GO:0005509
OG0002782	GO:0006310;GO:0042138
OG0015333	GO:0003824
OG0021511	GO:0071821;GO:0046982
OG0035023	GO:0005515
OG0014566	GO:0005488
OG0031577	GO:0005509
OG0003678	GO:0004222;GO:0006508;GO:0016020;GO:0008237;GO:0008270
OG0020037	GO:0005515
OG0027782	GO:0016021;GO:0055085
OG0009601	GO:0005515
OG0019922	GO:0005515;GO:0008270;GO:0005488
OG0032583	GO:0018024
OG0018635	GO:0005096;GO:0004252;GO:0006508
OG0013528	GO:0016491;GO:0055114;GO:0005506;GO:0016705;GO:0031418
OG0003656	GO:0005515
OG0008746	GO:0004252;GO:0006508
OG0023900	GO:0042981;GO:0008234
OG0033468	GO:0016579;GO:0036459
OG0026778	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0055085
OG0005226	GO:0005515
OG0027692	GO:0004930;GO:0007186;GO:0016021
OG0001865	GO:0016491;GO:0055114;GO:0046872;GO:0003824;GO:0016614;GO:0050660;GO:0009055;GO:0051536
OG0005263	GO:0003910;GO:0006281;GO:0006310;GO:0003677;GO:0005524;GO:0071897
OG0003661	GO:0005515
OG0033411	GO:0005488
OG0021966	GO:0004672;GO:0005524;GO:0006468
OG0023973	GO:0046983
OG0001099	GO:0005488;GO:0016301
OG0027623	GO:0006629
OG0028396	GO:0005515
OG0037064	GO:0005515
OG0024826	GO:0035091
OG0005288	GO:0005102;GO:0005576;GO:0007275;GO:0016055
OG0019295	GO:0004675;GO:0016020
OG0022183	GO:0008152;GO:0016624;GO:0004739;GO:0006086;GO:0043231
OG0013838	GO:0005515;GO:0006281;GO:0043240
OG0036710	GO:0006810
OG0033556	GO:0004190;GO:0006508
OG0030380	GO:0008234
OG0010139	GO:0016491;GO:0055114
OG0014950	GO:0003677;GO:0005524;GO:0006270;GO:0003678;GO:0005634;GO:0042555
OG0003556	GO:0003824;GO:0008152
OG0036176	GO:0003735;GO:0005840;GO:0006412;GO:0015935
OG0021363	GO:0006811;GO:0016021;GO:0005230
OG0005616	GO:0003676;GO:0046983
OG0035071	GO:0005509;GO:0007156;GO:0016020
OG0035873	GO:0005515
OG0002037	GO:0006457;GO:0051082
OG0010289	GO:0005262;GO:0016020;GO:0070588;GO:0005216;GO:0006811;GO:0055085
OG0021771	GO:0003676;GO:0008270
OG0014933	GO:0016020
OG0034697	GO:0016616;GO:0055114;GO:0003824;GO:0005975
OG0036150	GO:0003735;GO:0005840;GO:0006412;GO:0005622
OG0010075	GO:0016021
OG0023435	GO:0016491;GO:0055114
OG0002609	GO:0005215;GO:0016021;GO:0055085
OG0014286	GO:0006508;GO:0008234;GO:0004197;GO:0050790
OG0033039	GO:0004930;GO:0007186;GO:0016021
OG0018132	GO:0005515
OG0014629	GO:0005515
OG0000346	GO:0000049;GO:0004812;GO:0005524;GO:0005737;GO:0043039;GO:0000166;GO:0004826;GO:0006432
OG0035568	GO:0003676;GO:0003723;GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0002038	GO:0046872
OG0000998	GO:0005515
OG0016908	GO:0006457;GO:0051082;GO:0031072
OG0018503	GO:0046982;GO:0003677;GO:0000786;GO:0005634
OG0036681	GO:0003677
OG0024662	GO:0003677
OG0005626	GO:0016020
OG0034000	GO:0005515
OG0025217	GO:0000786;GO:0003677;GO:0005634;GO:0006334
OG0010618	GO:0016021;GO:0016485
OG0003288	GO:0005515
OG0007565	GO:0003700;GO:0006355
OG0023261	GO:0004930;GO:0007186;GO:0016021
OG0013714	GO:0006508;GO:0008234
OG0020254	GO:0005515
OG0014895	GO:0006508;GO:0008233
OG0011046	GO:0000796;GO:0007076
OG0000256	GO:0035091
OG0002684	GO:0005509;GO:0005544
OG0024463	GO:0003824;GO:0030976;GO:0000287
OG0035780	GO:0070273
OG0000960	GO:0016021;GO:0055085;GO:0022857
OG0008526	GO:0008168
OG0005911	GO:0003824;GO:0009116
OG0006586	GO:0005515
OG0016511	GO:0008152;GO:0016758
OG0000479	GO:0005515
OG0020043	GO:0003735;GO:0005840;GO:0006412;GO:0019843
OG0014425	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0035884	GO:0005515
OG0021991	GO:0003676
OG0016643	GO:0003924;GO:0004871;GO:0007186;GO:0019001;GO:0031683;GO:0007165
OG0003357	GO:0003676
OG0016253	GO:0005515
OG0017567	GO:0005515
OG0014587	GO:0004190;GO:0016021
OG0037312	GO:0005525
OG0021681	GO:0008565;GO:0015031;GO:0006810
OG0028777	GO:0005515
OG0008076	GO:0008152;GO:0016491
OG0029622	GO:0008152;GO:0016747;GO:0003824
OG0036709	GO:0000030;GO:0006493;GO:0016020
OG0032263	GO:0005515
OG0000353	GO:0005515
OG0003585	GO:0016020
OG0018007	GO:0004970;GO:0016020;GO:0004872;GO:0005216;GO:0006811
OG0033898	GO:0003677
OG0005472	GO:0005515;GO:0005488;GO:0007165
OG0001535	GO:0005576;GO:0016787
OG0010252	GO:0003676
OG0006207	GO:0016021;GO:0000166;GO:0005388;GO:0006816
OG0002705	GO:0003676
OG0014464	GO:0005488
OG0001206	GO:0005515
OG0014000	GO:0016301;GO:0005515;GO:0005488
OG0008300	GO:0006508;GO:0008234
OG0001243	GO:0003677
OG0036382	GO:0003824;GO:0008152;GO:0006633;GO:0016020;GO:0016747
OG0035695	GO:0003700;GO:0006355;GO:0003677;GO:0006357
OG0036955	GO:0005515
OG0033230	GO:0005515
OG0013740	GO:0005200;GO:0005525;GO:0005874;GO:0007017;GO:0003924
OG0003225	GO:0000724;GO:0000730;GO:0005634;GO:0045002;GO:0006281;GO:0006310
OG0022171	GO:0055085
OG0007819	GO:0004930;GO:0016020;GO:0007186;GO:0016021
OG0024244	GO:0016787
OG0020417	GO:0004672;GO:0005524;GO:0006468
OG0014044	GO:0005524
OG0002873	GO:0005515
OG0000379	GO:0004692;GO:0004674;GO:0005524;GO:0006468;GO:0004672;GO:0001932;GO:0005952;GO:0008603
OG0012277	GO:0004618;GO:0006096
OG0004875	GO:0006812;GO:0015299;GO:0016021;GO:0055085
OG0028962	GO:0004185;GO:0006508
OG0000082	GO:0003676;GO:0003723;GO:0005634;GO:0006397
OG0023992	GO:0005488
OG0021151	GO:0046982;GO:0000786;GO:0003677;GO:0005634
OG0004880	GO:0004553;GO:0005975
OG0006583	GO:0005525;GO:0006614
OG0014105	GO:0005488
OG0007926	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0055085;GO:0016887
OG0029073	GO:0004672;GO:0006468;GO:0005634;GO:0006260
OG0021678	GO:0004563;GO:0005975;GO:0004553
OG0030832	GO:0016020;GO:0005044
OG0027417	GO:0004252;GO:0006508
OG0014738	GO:0003824;GO:0009058;GO:0030170
OG0020174	GO:0003676
OG0008416	GO:0033743;GO:0055114
OG0001772	GO:0004970;GO:0016020;GO:0004872;GO:0005216;GO:0006811;GO:0005234
OG0000223	GO:0005525
OG0010157	GO:0004842;GO:0016567
OG0015743	GO:0016021
OG0031392	GO:0003777;GO:0005524;GO:0007018;GO:0008017
OG0006026	GO:0003676;GO:0016787;GO:0046872
OG0035672	GO:0016787
OG0003785	GO:0005509;GO:0005515
OG0020838	GO:0008270
OG0037271	GO:0003779;GO:0005622
OG0004229	GO:0005515
OG0035031	GO:0046983;GO:0003676
OG0033761	GO:0003333;GO:0015171;GO:0016020
OG0033053	GO:0046872
OG0030584	GO:0016491;GO:0055114
OG0025161	GO:0003700;GO:0005634
OG0033992	GO:0003777;GO:0005524;GO:0007018;GO:0008017
OG0036095	GO:0003824;GO:0005975
OG0026807	GO:0005525
OG0011067	GO:0005515
OG0017600	GO:0003676;GO:0006139;GO:0008408
OG0036188	GO:0003746;GO:0006414
OG0031856	GO:0003677
OG0009862	GO:0004222;GO:0006508
OG0036519	GO:0005525
OG0011371	GO:0005524;GO:0016887
OG0028424	GO:0016757
OG0019002	GO:0005515
OG0005001	GO:0005515
OG0001589	GO:0005525;GO:0007264
OG0026727	GO:0005622;GO:0008270;GO:0005515
OG0000541	GO:0003676;GO:0008270
OG0010237	GO:0005452;GO:0006820;GO:0016020;GO:0008509;GO:0016021;GO:0005215;GO:0006810
OG0002378	GO:0003676;GO:0005524;GO:0004386
OG0035379	GO:0003677;GO:0003918;GO:0005524;GO:0006265
OG0036610	GO:0003677;GO:0003887;GO:0006260
OG0023951	GO:0016779;GO:0004652;GO:0043631;GO:0003723;GO:0031123;GO:0005634
OG0033170	GO:0005488;GO:0006886;GO:0008536
OG0025422	GO:0003723;GO:0006396;GO:0008174;GO:0080009;GO:0005524;GO:0003968;GO:0006351
OG0018730	GO:0008137;GO:0042773;GO:0055114
OG0024760	GO:0005515
OG0035078	GO:0006629;GO:0008152
OG0011574	GO:0004930;GO:0007186;GO:0016021
OG0017654	GO:0005506;GO:0016705;GO:0031418;GO:0055114;GO:0016491
OG0000858	GO:0003677;GO:0006355
OG0024627	GO:0006351;GO:0006355
OG0023557	GO:0005515
OG0014341	GO:0003677;GO:0003887;GO:0006281;GO:0034061;GO:0005634
OG0026856	GO:0006511;GO:0031625
OG0014961	GO:0004550;GO:0006165;GO:0006183;GO:0006228;GO:0006241
OG0023553	GO:0003824;GO:0009116;GO:0004731;GO:0006139
OG0000453	GO:0005515
OG0028833	GO:0003735;GO:0005840;GO:0006412
OG0011649	GO:0004100;GO:0006031
OG0000209	GO:0005524;GO:0006457;GO:0006950;GO:0051082
OG0033388	GO:0004222;GO:0006508
OG0006955	GO:0008440
OG0035982	GO:0007155;GO:0008305
OG0011722	GO:0006508;GO:0008234
OG0000717	GO:0005515;GO:0005216;GO:0006811;GO:0016020;GO:0055085
OG0016089	GO:0006486;GO:0008417;GO:0016020
OG0016641	GO:0004871;GO:0007165;GO:0003924;GO:0007186;GO:0019001;GO:0031683
OG0016442	GO:0004252;GO:0006508
OG0012069	GO:0035556;GO:0007165;GO:0003951;GO:0008152;GO:0004143;GO:0007205;GO:0016301
OG0015123	GO:0006629
OG0005255	GO:0003684;GO:0006281
OG0021964	GO:0005515;GO:0005488
OG0025393	GO:0003723
OG0019322	GO:0050660;GO:0003824;GO:0016614;GO:0055114
OG0015578	GO:0005509
OG0037344	GO:0003746;GO:0006414
OG0028995	GO:0006751;GO:0036374
